zinc_id,ortholog_name,gene_name,affinity,chembldocid,title,reference.pubmed_id,reference.doi,reference.chembl_id,reference.journal,reference.year
ZINC000013472733,DRTS_PLAFK,DRTS_PLAFK,8.38,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472733,DRTS_PLAFK,DRTS_PLAFK,7.21,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472733,DRTS_PLAFK,DRTS_PLAFK,7.14,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472734,DRTS_PLAFK,DRTS_PLAFK,9.10,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472734,DRTS_PLAFK,DRTS_PLAFK,9.05,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472734,DRTS_PLAFK,DRTS_PLAFK,6.92,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472734,DRTS_PLAFK,DRTS_PLAFK,6.37,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472734,DRTS_PLAFK,DRTS_PLAFK,6.33,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472734,DRTS_PLAFK,DRTS_PLAFK,6.24,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472734,DRTS_PLAFK,DRTS_PLAFK,8.15,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472734,DRTS_PLAFK,DRTS_PLAFK,7.15,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472734,DRTS_PLAFK,DRTS_PLAFK,7.10,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472734,DRTS_PLAFK,DRTS_PLAFK,8.01,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472734,DRTS_PLAFK,DRTS_PLAFK,8.01,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472735,DRTS_PLAFK,DRTS_PLAFK,8.77,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472735,DRTS_PLAFK,DRTS_PLAFK,8.77,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472735,DRTS_PLAFK,DRTS_PLAFK,6.96,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472735,DRTS_PLAFK,DRTS_PLAFK,7.84,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472735,DRTS_PLAFK,DRTS_PLAFK,5.61,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472735,DRTS_PLAFK,DRTS_PLAFK,5.51,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472735,DRTS_PLAFK,DRTS_PLAFK,7.40,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472735,DRTS_PLAFK,DRTS_PLAFK,6.33,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472735,DRTS_PLAFK,DRTS_PLAFK,6.31,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472735,DRTS_PLAFK,DRTS_PLAFK,7.22,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472735,DRTS_PLAFK,DRTS_PLAFK,7.22,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472735,DRTS_PLAFK,DRTS_PLAFK,7.22,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472735,DRTS_PLAFK,DRTS_PLAFK,5.17,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472735,DRTS_PLAFK,DRTS_PLAFK,5.09,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472736,DRTS_PLAFK,DRTS_PLAFK,6.76,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472736,DRTS_PLAFK,DRTS_PLAFK,7.70,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472736,DRTS_PLAFK,DRTS_PLAFK,7.70,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472736,DRTS_PLAFK,DRTS_PLAFK,6.62,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472736,DRTS_PLAFK,DRTS_PLAFK,5.58,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472736,DRTS_PLAFK,DRTS_PLAFK,7.52,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472736,DRTS_PLAFK,DRTS_PLAFK,5.51,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472736,DRTS_PLAFK,DRTS_PLAFK,5.36,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472736,DRTS_PLAFK,DRTS_PLAFK,5.36,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472736,DRTS_PLAFK,DRTS_PLAFK,5.35,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472736,DRTS_PLAFK,DRTS_PLAFK,7.29,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472736,DRTS_PLAFK,DRTS_PLAFK,6.17,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472736,DRTS_PLAFK,DRTS_PLAFK,8.07,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472736,DRTS_PLAFK,DRTS_PLAFK,8.07,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472736,DRTS_PLAFK,DRTS_PLAFK,7.10,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472736,DRTS_PLAFK,DRTS_PLAFK,7.10,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472737,DRTS_PLAFK,DRTS_PLAFK,7.70,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472737,DRTS_PLAFK,DRTS_PLAFK,6.69,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472737,DRTS_PLAFK,DRTS_PLAFK,6.56,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472737,DRTS_PLAFK,DRTS_PLAFK,8.43,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472737,DRTS_PLAFK,DRTS_PLAFK,8.43,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472737,DRTS_PLAFK,DRTS_PLAFK,7.52,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472737,DRTS_PLAFK,DRTS_PLAFK,5.52,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472737,DRTS_PLAFK,DRTS_PLAFK,5.46,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472737,DRTS_PLAFK,DRTS_PLAFK,5.45,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472737,DRTS_PLAFK,DRTS_PLAFK,5.38,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472737,DRTS_PLAFK,DRTS_PLAFK,5.38,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472737,DRTS_PLAFK,DRTS_PLAFK,7.33,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472737,DRTS_PLAFK,DRTS_PLAFK,6.27,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472737,DRTS_PLAFK,DRTS_PLAFK,7.00,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472737,DRTS_PLAFK,DRTS_PLAFK,7.00,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472738,DRTS_PLAFK,DRTS_PLAFK,7.92,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472738,DRTS_PLAFK,DRTS_PLAFK,6.75,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472738,DRTS_PLAFK,DRTS_PLAFK,6.30,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472739,DRTS_PLAFK,DRTS_PLAFK,8.89,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472739,DRTS_PLAFK,DRTS_PLAFK,8.89,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472739,DRTS_PLAFK,DRTS_PLAFK,7.00,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472739,DRTS_PLAFK,DRTS_PLAFK,6.96,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472739,DRTS_PLAFK,DRTS_PLAFK,6.82,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472739,DRTS_PLAFK,DRTS_PLAFK,6.77,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472739,DRTS_PLAFK,DRTS_PLAFK,8.48,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472739,DRTS_PLAFK,DRTS_PLAFK,8.28,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472739,DRTS_PLAFK,DRTS_PLAFK,8.28,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472739,DRTS_PLAFK,DRTS_PLAFK,6.29,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472739,DRTS_PLAFK,DRTS_PLAFK,6.17,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472739,DRTS_PLAFK,DRTS_PLAFK,7.12,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472740,DRTS_PLAFK,DRTS_PLAFK,9.22,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472740,DRTS_PLAFK,DRTS_PLAFK,9.22,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472740,DRTS_PLAFK,DRTS_PLAFK,6.91,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472740,DRTS_PLAFK,DRTS_PLAFK,6.89,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472740,DRTS_PLAFK,DRTS_PLAFK,6.89,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472740,DRTS_PLAFK,DRTS_PLAFK,6.59,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472740,DRTS_PLAFK,DRTS_PLAFK,6.51,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472740,DRTS_PLAFK,DRTS_PLAFK,7.32,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472740,DRTS_PLAFK,DRTS_PLAFK,7.30,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472740,DRTS_PLAFK,DRTS_PLAFK,8.21,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472740,DRTS_PLAFK,DRTS_PLAFK,8.06,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472740,DRTS_PLAFK,DRTS_PLAFK,8.06,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472741,DRTS_PLAFK,DRTS_PLAFK,9.52,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472741,DRTS_PLAFK,DRTS_PLAFK,9.52,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472741,DRTS_PLAFK,DRTS_PLAFK,8.74,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472741,DRTS_PLAFK,DRTS_PLAFK,8.00,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472741,DRTS_PLAFK,DRTS_PLAFK,7.00,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472741,DRTS_PLAFK,DRTS_PLAFK,6.96,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472741,DRTS_PLAFK,DRTS_PLAFK,6.92,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472741,DRTS_PLAFK,DRTS_PLAFK,8.66,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472741,DRTS_PLAFK,DRTS_PLAFK,8.66,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472741,DRTS_PLAFK,DRTS_PLAFK,7.61,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472741,DRTS_PLAFK,DRTS_PLAFK,7.40,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472741,DRTS_PLAFK,DRTS_PLAFK,5.30,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472741,DRTS_PLAFK,DRTS_PLAFK,5.30,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472741,DRTS_PLAFK,DRTS_PLAFK,7.15,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472742,DRTS_PLAFK,DRTS_PLAFK,9.40,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472742,DRTS_PLAFK,DRTS_PLAFK,9.40,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472742,DRTS_PLAFK,DRTS_PLAFK,8.80,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472742,DRTS_PLAFK,DRTS_PLAFK,6.98,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472742,DRTS_PLAFK,DRTS_PLAFK,6.82,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472742,DRTS_PLAFK,DRTS_PLAFK,7.70,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472742,DRTS_PLAFK,DRTS_PLAFK,6.59,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472742,DRTS_PLAFK,DRTS_PLAFK,8.46,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472742,DRTS_PLAFK,DRTS_PLAFK,7.52,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472742,DRTS_PLAFK,DRTS_PLAFK,5.37,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472742,DRTS_PLAFK,DRTS_PLAFK,5.37,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472742,DRTS_PLAFK,DRTS_PLAFK,8.25,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472742,DRTS_PLAFK,DRTS_PLAFK,7.30,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472742,DRTS_PLAFK,DRTS_PLAFK,7.22,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472742,DRTS_PLAFK,DRTS_PLAFK,5.11,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472742,DRTS_PLAFK,DRTS_PLAFK,5.01,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472743,DRTS_PLAFK,DRTS_PLAFK,9.40,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472743,DRTS_PLAFK,DRTS_PLAFK,9.40,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472743,DRTS_PLAFK,DRTS_PLAFK,8.77,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472743,DRTS_PLAFK,DRTS_PLAFK,6.98,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472743,DRTS_PLAFK,DRTS_PLAFK,6.89,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472743,DRTS_PLAFK,DRTS_PLAFK,6.59,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472743,DRTS_PLAFK,DRTS_PLAFK,7.52,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472743,DRTS_PLAFK,DRTS_PLAFK,6.48,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472743,DRTS_PLAFK,DRTS_PLAFK,5.47,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472743,DRTS_PLAFK,DRTS_PLAFK,8.25,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472743,DRTS_PLAFK,DRTS_PLAFK,8.25,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472743,DRTS_PLAFK,DRTS_PLAFK,7.30,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472743,DRTS_PLAFK,DRTS_PLAFK,7.15,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013472744,DRTS_PLAFK,DRTS_PLAFK,9.05,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472744,DRTS_PLAFK,DRTS_PLAFK,7.63,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472744,DRTS_PLAFK,DRTS_PLAFK,5.46,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013472744,DRTS_PLAFK,DRTS_PLAFK,7.41,16871,None,11881993,None,CHEMBL1135602,J. Med. Chem.,2002
ZINC000013476267,DRTS_PLAFK,DRTS_PLAFK,6.69,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013476267,DRTS_PLAFK,DRTS_PLAFK,8.24,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013476268,DRTS_PLAFK,DRTS_PLAFK,6.69,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013476268,DRTS_PLAFK,DRTS_PLAFK,8.24,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013476270,DRTS_PLAFK,DRTS_PLAFK,6.73,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013476270,DRTS_PLAFK,DRTS_PLAFK,7.64,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013476271,DRTS_PLAFK,DRTS_PLAFK,6.73,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013476271,DRTS_PLAFK,DRTS_PLAFK,7.64,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013476276,DRTS_PLAFK,DRTS_PLAFK,9.22,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476276,DRTS_PLAFK,DRTS_PLAFK,7.95,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476276,DRTS_PLAFK,DRTS_PLAFK,5.72,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476276,DRTS_PLAFK,DRTS_PLAFK,7.70,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476276,DRTS_PLAFK,DRTS_PLAFK,5.62,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476276,DRTS_PLAFK,DRTS_PLAFK,5.48,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476276,DRTS_PLAFK,DRTS_PLAFK,7.38,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476276,DRTS_PLAFK,DRTS_PLAFK,5.39,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476276,DRTS_PLAFK,DRTS_PLAFK,5.19,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476276,DRTS_PLAFK,DRTS_PLAFK,7.16,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476276,DRTS_PLAFK,DRTS_PLAFK,6.02,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476277,DRTS_PLAFK,DRTS_PLAFK,9.22,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476277,DRTS_PLAFK,DRTS_PLAFK,7.95,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476277,DRTS_PLAFK,DRTS_PLAFK,5.72,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476277,DRTS_PLAFK,DRTS_PLAFK,7.70,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476277,DRTS_PLAFK,DRTS_PLAFK,5.62,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476277,DRTS_PLAFK,DRTS_PLAFK,5.48,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476277,DRTS_PLAFK,DRTS_PLAFK,7.38,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476277,DRTS_PLAFK,DRTS_PLAFK,5.39,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476277,DRTS_PLAFK,DRTS_PLAFK,5.19,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476277,DRTS_PLAFK,DRTS_PLAFK,7.16,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476277,DRTS_PLAFK,DRTS_PLAFK,6.02,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013476289,DRTS_PLAFK,DRTS_PLAFK,8.54,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013476289,DRTS_PLAFK,DRTS_PLAFK,7.05,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013476290,DRTS_PLAFK,DRTS_PLAFK,8.54,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013476290,DRTS_PLAFK,DRTS_PLAFK,7.05,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013476296,DRTS_PLAFK,DRTS_PLAFK,8.80,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013476296,DRTS_PLAFK,DRTS_PLAFK,7.96,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013476298,DRTS_PLAFK,DRTS_PLAFK,8.80,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013476298,DRTS_PLAFK,DRTS_PLAFK,7.96,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013488367,DRTS_PLAFK,DRTS_PLAFK,7.99,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013488367,DRTS_PLAFK,DRTS_PLAFK,7.99,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013488367,DRTS_PLAFK,DRTS_PLAFK,7.84,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013488367,DRTS_PLAFK,DRTS_PLAFK,7.41,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013488367,DRTS_PLAFK,DRTS_PLAFK,7.41,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013488367,DRTS_PLAFK,DRTS_PLAFK,8.38,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013488367,DRTS_PLAFK,DRTS_PLAFK,8.00,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013488368,DRTS_PLAFK,DRTS_PLAFK,7.99,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013488368,DRTS_PLAFK,DRTS_PLAFK,7.99,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013488368,DRTS_PLAFK,DRTS_PLAFK,7.84,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013488368,DRTS_PLAFK,DRTS_PLAFK,7.41,15522,None,10893311,None,CHEMBL1133696,J. Med. Chem.,2000
ZINC000013488368,DRTS_PLAFK,DRTS_PLAFK,7.41,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013488368,DRTS_PLAFK,DRTS_PLAFK,8.38,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013488368,DRTS_PLAFK,DRTS_PLAFK,8.00,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013532846,DRTS_PLAFK,DRTS_PLAFK,6.86,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532846,DRTS_PLAFK,DRTS_PLAFK,6.27,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532846,DRTS_PLAFK,DRTS_PLAFK,8.07,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532846,DRTS_PLAFK,DRTS_PLAFK,6.04,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532849,DRTS_PLAFK,DRTS_PLAFK,8.74,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532849,DRTS_PLAFK,DRTS_PLAFK,6.84,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532849,DRTS_PLAFK,DRTS_PLAFK,7.28,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532849,DRTS_PLAFK,DRTS_PLAFK,6.04,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532854,DRTS_PLAFK,DRTS_PLAFK,5.99,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532854,DRTS_PLAFK,DRTS_PLAFK,6.71,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532854,DRTS_PLAFK,DRTS_PLAFK,8.60,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532854,DRTS_PLAFK,DRTS_PLAFK,6.11,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532859,DRTS_PLAFK,DRTS_PLAFK,6.87,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532859,DRTS_PLAFK,DRTS_PLAFK,8.66,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532859,DRTS_PLAFK,DRTS_PLAFK,6.60,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
ZINC000013532859,DRTS_PLAFK,DRTS_PLAFK,6.35,17636,None,14711307,None,CHEMBL1148379,J. Med. Chem.,2004
