,zinc_id,smiles,first_affinity,last_affinity,mean_affinity,chembldocid,reference.pubmed_id,reference.chembl_id
737,ZINC000072116390,Cc1cc2c(N)nc(N)nc2cc1-c1ccccc1C(C)C,7.68,7.68,7.68,58709,21831637,CHEMBL1817628
738,ZINC000072116514,CCc1ccccc1-c1cc2nc(N)nc(N)c2cc1C,7.39,7.39,7.39,58709,21831637,CHEMBL1817628
739,ZINC000072116524,CCOc1ccc2[nH]ccc2c1-c1cc2nc(N)nc(N)c2cc1C,6.61,6.61,6.61,58709,21831637,CHEMBL1817628
740,ZINC000072116525,CCOc1ccc(-c2cccnc2)cc1-c1ccc2c(N)nc(N)nc2c1,8.0,8.0,8.0,58709,21831637,CHEMBL1817628
741,ZINC000072116526,CCOc1ccc(-c2cccc(NS(C)(=O)=O)c2)cc1-c1ccc2c(N)nc(N)nc2c1,8.24,8.24,8.24,58709,21831637,CHEMBL1817628
742,ZINC000072116527,CCOc1ccc2ccccc2c1-c1cc2nc(N)nc(N)c2cc1C,8.35,8.35,8.35,58709,21831637,CHEMBL1817628
743,ZINC000072118178,CS(=O)(=O)c1ccc(-c2ccc3c(N)nc(N)nc3c2)cc1,6.6,6.6,6.6,58709,21831637,CHEMBL1817628
744,ZINC000072118179,Cc1cc2c(N)nc(N)nc2cc1-c1ccc(S(C)(=O)=O)cc1,7.36,7.36,7.36,58709,21831637,CHEMBL1817628
745,ZINC000072118424,Nc1ccc(-c2ccc3c(N)nc(N)nc3c2)cc1,6.15,6.15,6.15,58709,21831637,CHEMBL1817628
746,ZINC000072142444,CCOc1ccc(Br)cc1-c1cc2nc(N)nc(N)c2cc1C,7.95,7.95,7.95,58709,21831637,CHEMBL1817628
747,ZINC000072182239,NC1=NC2(CCCC2)N(OCc2ccccc2)C(N)=N1,6.76,6.76,6.76,58830,21788136,CHEMBL1821611
748,ZINC000072182240,NC1=NC2(CCCCC2)N(OCc2ccccc2)C(N)=N1,5.75,5.75,5.75,58830,21788136,CHEMBL1821611
749,ZINC000084632120,COc1cc(Cc2cnc(N)nc2N)cc2c1OCCN2,6.47,6.47,6.47,61548,22406152,CHEMBL2010671
750,ZINC000095573505,CN(C[C@@H]1CCc2nc(N)nc(N)c2N1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,7.48,7.48,7.48,65481,23124219,CHEMBL2150940
751,ZINC000095573506,CN(C[C@H]1CCc2nc(N)nc(N)c2N1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,7.48,7.48,7.48,65481,23124219,CHEMBL2150940
752,ZINC000095573641,CN(C[C@@H]1CCc2nc(N)nc(N)c2N1C=O)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,7.49,7.49,7.49,65481,23124219,CHEMBL2150940
753,ZINC000095573642,CN(C[C@H]1CCc2nc(N)nc(N)c2N1C=O)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,7.49,7.49,7.49,65481,23124219,CHEMBL2150940
754,ZINC000095575313,COC(=O)C1CCN(C(=O)c2ccc(N(CCO)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,5.36,5.36,5.36,66586,22946585,CHEMBL2176920
755,ZINC000095575724,Nc1nc(N)c2nc(CNc3ccc(C(=O)N4CCC(C(=O)O)CC4)cc3)cnc2n1,6.23,6.23,6.23,66586,22946585,CHEMBL2176920
756,ZINC000095576073,C=CCN1c2c(N)nc(N)nc2CC[C@H]1CN(C)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,6.38,6.38,6.38,65481,23124219,CHEMBL2150940
757,ZINC000095576074,C=CCN1c2c(N)nc(N)nc2CC[C@@H]1CN(C)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,6.38,6.38,6.38,65481,23124219,CHEMBL2150940
758,ZINC000095576620,Cc1ccc(S(=O)(=O)N2c3c(N)nc(N)nc3CC[C@@H]2CN(C)c2ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc2)cc1,5.97,5.97,5.97,65481,23124219,CHEMBL2150940
759,ZINC000095576621,Cc1ccc(S(=O)(=O)N2c3c(N)nc(N)nc3CC[C@H]2CN(C)c2ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc2)cc1,5.97,5.97,5.97,65481,23124219,CHEMBL2150940
760,ZINC000095576644,Nc1nc(N)c2c(n1)CC[C@H]1CN(c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)CN21,6.1,6.1,6.1,65481,23124219,CHEMBL2150940
761,ZINC000095576645,Nc1nc(N)c2c(n1)CC[C@@H]1CN(c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)CN21,6.1,6.1,6.1,65481,23124219,CHEMBL2150940
762,ZINC000095577586,CCc1ccc(NCc2cnc3nc(N)nc(N)c3n2)cc1C(=O)N1CCC(C(=O)OC)CC1,5.33,5.33,5.33,66586,22946585,CHEMBL2176920
763,ZINC000095577721,CC(=O)N(C[C@@H]1CCc2nc(N)nc(N)c2N1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,7.48,7.48,7.48,65481,23124219,CHEMBL2150940
764,ZINC000095577722,CC(=O)N(C[C@H]1CCc2nc(N)nc(N)c2N1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,7.48,7.48,7.48,65481,23124219,CHEMBL2150940
765,ZINC000095587612,CCc1nc(N)nc(N)c1C#C[C@@H](C)c1cc(OC)cc(-c2ccc3c(c2)OCCO3)c1,6.59,6.59,6.59,72541,23375226,CHEMBL2331301
766,ZINC000095587613,CCc1nc(N)nc(N)c1C#C[C@H](C)c1cc(OC)cc(-c2ccc3c(c2)OCCO3)c1,6.59,6.59,6.59,72541,23375226,CHEMBL2331301
767,ZINC000095588964,CCc1nc(N)nc(N)c1C#CCc1cc(OC)cc(-c2ccc3c(c2)OCCO3)c1,6.85,6.85,6.85,72541,23375226,CHEMBL2331301
768,ZINC000095589198,CCc1nc(N)nc(N)c1C#C[C@@H](C)c1cc(OC)cc(-c2ccncc2)c1,5.89,5.89,5.89,72541,23375226,CHEMBL2331301
769,ZINC000095589199,CCc1nc(N)nc(N)c1C#C[C@H](C)c1cc(OC)cc(-c2ccncc2)c1,5.89,5.89,5.89,72541,23375226,CHEMBL2331301
770,ZINC000095589464,CCc1nc(N)nc(N)c1C#C[C@@H](C)c1cc(OC)cc(N2CCOCC2)c1,6.6,6.6,6.6,72541,23375226,CHEMBL2331301
771,ZINC000095589465,CCc1nc(N)nc(N)c1C#C[C@H](C)c1cc(OC)cc(N2CCOCC2)c1,6.6,6.6,6.6,72541,23375226,CHEMBL2331301
772,ZINC000095589915,CCc1nc(N)nc(N)c1C#CCc1cc(OC)cc(-c2cccc3cnccc23)c1,7.22,7.22,7.22,72541,23375226,CHEMBL2331301
773,ZINC000095590212,COc1cc(-c2ccncc2)cc([C@H](C)C#Cc2c(C)nc(N)nc2N)c1,5.82,5.82,5.82,72541,23375226,CHEMBL2331301
774,ZINC000095590213,COc1cc(-c2ccncc2)cc([C@@H](C)C#Cc2c(C)nc(N)nc2N)c1,5.82,5.82,5.82,72541,23375226,CHEMBL2331301
775,ZINC000095591779,CCc1nc(N)nc(N)c1C#C[C@@H](C)c1cc(OC)cc(-c2cccc3cnccc23)c1,7.35,7.35,7.35,72541,23375226,CHEMBL2331301
776,ZINC000095591780,CCc1nc(N)nc(N)c1C#C[C@H](C)c1cc(OC)cc(-c2cccc3cnccc23)c1,7.35,7.35,7.35,72541,23375226,CHEMBL2331301
777,ZINC000095591897,COc1cc([C@H](C)C#Cc2c(C)nc(N)nc2N)cc(N2CCOCC2)c1,6.4,6.4,6.4,72541,23375226,CHEMBL2331301
778,ZINC000095591898,COc1cc([C@@H](C)C#Cc2c(C)nc(N)nc2N)cc(N2CCOCC2)c1,6.4,6.4,6.4,72541,23375226,CHEMBL2331301
779,ZINC000095921004,CC(C)c1ccc(N(C)c2cnc3nc(N)nc(N)c3c2)cc1,7.28,7.28,7.28,73640,23627352,CHEMBL2380288
780,ZINC000095921390,CN(c1cc(F)c(F)c(F)c1)c1cnc2nc(N)nc(N)c2c1,6.82,6.82,6.82,73640,23627352,CHEMBL2380288
781,ZINC000095921391,CN(c1ccccc1)c1cnc2nc(N)nc(N)c2c1,7.24,7.24,7.24,73640,23627352,CHEMBL2380288
782,ZINC000096269958,CN(c1cnc2nc(N)nc(N)c2c1)c1cc(F)ccc1F,7.34,7.34,7.34,73640,23627352,CHEMBL2380288
783,ZINC000096269959,CN(c1cnc2nc(N)nc(N)c2c1)c1cccc2ccccc12,8.25,8.25,8.25,73640,23627352,CHEMBL2380288
784,ZINC000096269960,CN(c1ccc([N+](=O)[O-])cc1)c1cnc2nc(N)nc(N)c2c1,6.47,6.47,6.47,73640,23627352,CHEMBL2380288
785,ZINC000096269961,Cc1ccc(N(C)c2cnc3nc(N)nc(N)c3c2)cc1,7.49,7.49,7.49,73640,23627352,CHEMBL2380288
786,ZINC000096269962,COc1cc(N(C)c2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,8.34,8.34,8.34,73640,23627352,CHEMBL2380288
787,ZINC000096269963,COc1ccc(OC)c(N(C)c2cnc3nc(N)nc(N)c3c2)c1,8.33,8.33,8.33,73640,23627352,CHEMBL2380288
788,ZINC000096269964,COc1ccccc1N(C)c1cnc2nc(N)nc(N)c2c1,7.85,7.85,7.85,73640,23627352,CHEMBL2380288
789,ZINC000096269965,COc1ccc(N(C)c2cnc3nc(N)nc(N)c3c2)cc1,7.92,7.92,7.92,73640,23627352,CHEMBL2380288
790,ZINC000096269966,Nc1nc(N)c2cc(Nc3cc(F)c(F)c(F)c3)cnc2n1,5.51,5.51,5.51,73640,23627352,CHEMBL2380288
791,ZINC000096269967,Nc1nc(N)c2cc(Nc3cc(F)ccc3F)cnc2n1,6.35,6.35,6.35,73640,23627352,CHEMBL2380288
792,ZINC000096269968,Nc1nc(N)c2cc(Nc3cccc4ccccc34)cnc2n1,5.68,5.68,5.68,73640,23627352,CHEMBL2380288
793,ZINC000096269969,Nc1nc(N)c2cc(Nc3ccc([N+](=O)[O-])cc3)cnc2n1,5.14,5.14,5.14,73640,23627352,CHEMBL2380288
794,ZINC000096269970,Nc1nc(N)c2cc(Nc3ccc4ccccc4c3)cnc2n1,5.66,5.66,5.66,73640,23627352,CHEMBL2380288
795,ZINC000096269971,CC(C)c1ccc(Nc2cnc3nc(N)nc(N)c3c2)cc1,5.23,5.23,5.23,73640,23627352,CHEMBL2380288
796,ZINC000096269972,Cc1ccc(Nc2cnc3nc(N)nc(N)c3c2)cc1,5.68,5.68,5.68,73640,23627352,CHEMBL2380288
797,ZINC000096269973,COc1cc(Nc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,5.41,5.41,5.41,73640,23627352,CHEMBL2380288
798,ZINC000096269974,COc1ccc(OC)c(Nc2cnc3nc(N)nc(N)c3c2)c1,6.0,6.0,6.0,73640,23627352,CHEMBL2380288
799,ZINC000096269975,COc1ccccc1Nc1cnc2nc(N)nc(N)c2c1,6.6,6.6,6.6,73640,23627352,CHEMBL2380288
800,ZINC000096269976,COc1ccc(Nc2cnc3nc(N)nc(N)c3c2)cc1,5.44,5.44,5.44,73640,23627352,CHEMBL2380288
801,ZINC000096269977,Nc1nc(N)c2cc(Nc3ccccc3)cnc2n1,6.72,6.72,6.72,73640,23627352,CHEMBL2380288
802,ZINC000096270826,Nc1nc(N)c2cc(CSC(=S)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)ccc2n1,5.79,5.79,5.79,73816,23665106,CHEMBL2385040
803,ZINC000096270827,Nc1nc(N)c2cc(CSC(=S)N3CCN(c4ccc(F)cc4)CC3)ccc2n1,5.68,5.68,5.68,73816,23665106,CHEMBL2385040
804,ZINC000096270828,COc1ccc(N2CCN(C(=S)SCc3ccc4nc(N)nc(N)c4c3)CC2)cc1,5.22,5.22,5.22,73816,23665106,CHEMBL2385040
805,ZINC000098084773,CC(=O)C1=C(C)N=C(SCCC(=O)O)N[C@H]1c1ccccc1,8.89,8.89,8.89,69872,None,CHEMBL3045961
806,ZINC000098084774,CC(=O)C1=C(C)N=C(SCCC(=O)O)N[C@@H]1c1ccccc1,8.89,8.89,8.89,69872,None,CHEMBL3045961
807,ZINC000098084775,CC(=O)C1=C(C)N=C(SCCC(=O)O)N[C@H]1c1cccc(O)c1,7.03,7.03,7.03,69872,None,CHEMBL3045961
808,ZINC000098084776,CC(=O)C1=C(C)N=C(SCCC(=O)O)N[C@@H]1c1cccc(O)c1,7.03,7.03,7.03,69872,None,CHEMBL3045961
809,ZINC000098084777,CCOC(=O)C1=C(C)N=C(SCCC(=O)O)N[C@@H]1c1ccccc1OC,8.05,8.05,8.05,69872,None,CHEMBL3045961
810,ZINC000098084778,CCOC(=O)C1=C(C)N=C(SCCC(=O)O)N[C@H]1c1ccccc1OC,8.05,8.05,8.05,69872,None,CHEMBL3045961
811,ZINC000098207953,COc1cc2nc(-c3nccs3)n(-c3ccc4c(N)nc(N)nc4c3)c2cc1OC,6.07,6.07,6.07,77117,24428639,CHEMBL3124778
812,ZINC000098208038,Cc1cc2nc(-c3cscn3)n(-c3ccc4c(N)nc(N)nc4c3)c2cc1C,5.96,5.96,5.96,77117,24428639,CHEMBL3124778
813,ZINC000103247264,COc1cc2nc(-c3ccco3)n(-c3cc4nc(N)nc(N)c4cc3Cl)c2cc1OC,6.21,6.21,6.21,77117,24428639,CHEMBL3124778
814,ZINC000103247268,COc1cc2nc(-c3ccccn3)n(-c3ccc4c(N)nc(N)nc4c3)c2cc1OC,6.08,6.08,6.08,77117,24428639,CHEMBL3124778
815,ZINC000103247274,Cc1cc2nc(-c3ccccn3)n(-c3ccc4c(N)nc(N)nc4c3)c2cc1C,6.24,6.24,6.24,77117,24428639,CHEMBL3124778
816,ZINC000103247276,Cc1cc2nc(-c3cccnc3)n(-c3ccc4c(N)nc(N)nc4c3)c2cc1C,5.81,5.81,5.81,77117,24428639,CHEMBL3124778
817,ZINC000103247278,Cc1cc2nc(-c3ccncc3)n(-c3ccc4c(N)nc(N)nc4c3)c2cc1C,6.36,6.36,6.36,77117,24428639,CHEMBL3124778
818,ZINC000103247280,COc1ccc(-c2nc3cc(C)c(C)cc3n2-c2ccc3c(N)nc(N)nc3c2)cc1,5.64,5.64,5.64,77117,24428639,CHEMBL3124778
819,ZINC000103247282,Cc1cc2nc(C3CC3)n(-c3ccc4c(N)nc(N)nc4c3)c2cc1C,5.93,5.93,5.93,77117,24428639,CHEMBL3124778
820,ZINC000103247284,Cc1cc2nc(N3CCOCC3)n(-c3ccc4c(N)nc(N)nc4c3)c2cc1C,5.96,5.96,5.96,77117,24428639,CHEMBL3124778
821,ZINC000103247290,Cc1cc2nc([C@@H]3CCCO3)n(-c3ccc4c(N)nc(N)nc4c3)c2cc1C,6.13,6.13,6.13,77117,24428639,CHEMBL3124778
822,ZINC000103247292,Cc1cc2nc([C@H]3CCCO3)n(-c3ccc4c(N)nc(N)nc4c3)c2cc1C,6.13,6.13,6.13,77117,24428639,CHEMBL3124778
823,ZINC000103249544,Cc1cc2nc(-c3nccs3)n(-c3cc4nc(N)nc(N)c4cc3C)c2cc1C,8.54,8.54,8.54,77117,24428639,CHEMBL3124778
824,ZINC000103249554,COc1cc2nc(-c3nccs3)n(-c3cc4nc(N)nc(N)c4cc3C)c2cc1OC,6.77,6.77,6.77,77117,24428639,CHEMBL3124778
825,ZINC000103249556,COc1cc2nc(-c3nccs3)n(-c3cc4nc(N)nc(N)c4cc3Cl)c2cc1OC,6.49,6.49,6.49,77117,24428639,CHEMBL3124778
826,ZINC000103249562,Cc1cc2ncn(-c3ccc4c(N)nc(N)nc4c3)c2cc1C,5.79,5.79,5.79,77117,24428639,CHEMBL3124778
827,ZINC000103249567,Cc1cc2nc(-c3ccco3)n(-c3ccc4c(N)nc(N)nc4c3)c2cc1C,6.03,6.03,6.03,77117,24428639,CHEMBL3124778
828,ZINC000103249571,Cc1cc2nc(-c3ccoc3)n(-c3ccc4c(N)nc(N)nc4c3)c2cc1C,6.14,6.14,6.14,77117,24428639,CHEMBL3124778
829,ZINC000103249575,Cc1cc2nc(-c3ccsc3)n(-c3ccc4c(N)nc(N)nc4c3)c2cc1C,6.18,6.18,6.18,77117,24428639,CHEMBL3124778
830,ZINC000103249577,Cc1cc2nc(-c3cncn3C)n(-c3ccc4c(N)nc(N)nc4c3)c2cc1C,5.53,5.53,5.53,77117,24428639,CHEMBL3124778
831,ZINC000103266315,CCN(Cc1nc2cc(C(F)(F)F)ccc2nc1-c1ccccc1)c1ccc(F)c(F)c1,5.3,5.3,5.3,77028,24531230,CHEMBL3120154
832,ZINC000103266318,CCN(Cc1nc2cc(C(F)(F)F)ccc2nc1-c1ccccc1)c1ccc(OC)c(OC)c1,5.4,5.4,5.4,77028,24531230,CHEMBL3120154
833,ZINC000103266320,CCN(Cc1nc2cc(C(F)(F)F)ccc2nc1-c1ccccc1)c1cc(OC)c(OC)c(OC)c1,5.22,5.22,5.22,77028,24531230,CHEMBL3120154
834,ZINC000103266322,CCOC(=O)Cc1ccc(N(CC)Cc2nc3cc(C(F)(F)F)ccc3nc2-c2ccccc2)cc1,5.52,5.52,5.52,77028,24531230,CHEMBL3120154
835,ZINC000103266324,C#CCN(Cc1nc2cc(C(F)(F)F)ccc2nc1-c1ccccc1)c1ccc(C)cc1,5.22,5.22,5.22,77028,24531230,CHEMBL3120154
836,ZINC000103266327,C#CCN(Cc1nc2cc(C(F)(F)F)ccc2nc1-c1ccccc1)c1ccccc1Cl,5.7,5.7,5.7,77028,24531230,CHEMBL3120154
837,ZINC000103266329,C#CCN(Cc1nc2cc(C(F)(F)F)ccc2nc1-c1ccccc1)c1ccc(F)cc1,5.1,5.1,5.1,77028,24531230,CHEMBL3120154
838,ZINC000103266332,C#CCN(Cc1nc2cc(C(F)(F)F)ccc2nc1-c1ccccc1)c1ccc(OC(F)(F)F)cc1,5.4,5.4,5.4,77028,24531230,CHEMBL3120154
839,ZINC000103266334,C#CCN(Cc1nc2cc(C(F)(F)F)ccc2nc1-c1ccccc1)c1ccc(F)c(F)c1,5.1,5.1,5.1,77028,24531230,CHEMBL3120154
840,ZINC000103266336,C#CCN(Cc1nc2cc(C(F)(F)F)ccc2nc1-c1ccccc1)c1ccc(OC)c(OC)c1,5.52,5.52,5.52,77028,24531230,CHEMBL3120154
841,ZINC000103266341,C#CCN(Cc1nc2cc(C(F)(F)F)ccc2nc1-c1ccccc1)c1ccc(CC(=O)OCC)cc1,5.52,5.52,5.52,77028,24531230,CHEMBL3120154
842,ZINC000103266343,CN(Cc1nc2cc(C(F)(F)F)ccc2nc1-c1ccccc1)c1ccc(Cl)cc1,5.3,5.3,5.3,77028,24531230,CHEMBL3120154
843,ZINC000103266345,CN(Cc1nc2cc(C(F)(F)F)ccc2nc1-c1ccccc1)c1ccc(F)cc1,5.3,5.3,5.3,77028,24531230,CHEMBL3120154
844,ZINC000103266348,COc1ccc(N(C)Cc2nc3cc(C(F)(F)F)ccc3nc2-c2ccccc2)cc1,5.52,5.52,5.52,77028,24531230,CHEMBL3120154
845,ZINC000103266350,CN(Cc1nc2cc(C(F)(F)F)ccc2nc1-c1ccccc1)c1ccc(OC(F)(F)F)cc1,5.52,5.52,5.52,77028,24531230,CHEMBL3120154
846,ZINC000103266353,CN(Cc1nc2cc(C(F)(F)F)ccc2nc1-c1ccccc1)c1ccc(F)c(F)c1,5.4,5.4,5.4,77028,24531230,CHEMBL3120154
847,ZINC000103266357,COc1ccc(N(C)Cc2nc3cc(C(F)(F)F)ccc3nc2-c2ccccc2)cc1OC,5.1,5.1,5.1,77028,24531230,CHEMBL3120154
848,ZINC000103266360,COc1cc(N(C)Cc2nc3cc(C(F)(F)F)ccc3nc2-c2ccccc2)cc(OC)c1OC,5.3,5.3,5.3,77028,24531230,CHEMBL3120154
849,ZINC000103266368,CCN(Cc1nc2cc(C(F)(F)F)ccc2nc1-c1ccccc1)c1ccc(C)cc1,5.4,5.4,5.4,77028,24531230,CHEMBL3120154
850,ZINC000103266370,CCN(Cc1nc2cc(C(F)(F)F)ccc2nc1-c1ccccc1)c1ccc(Cl)cc1,5.52,5.52,5.52,77028,24531230,CHEMBL3120154
851,ZINC000103266373,CCN(Cc1nc2cc(C(F)(F)F)ccc2nc1-c1ccccc1)c1ccc(F)cc1,5.52,5.52,5.52,77028,24531230,CHEMBL3120154
852,ZINC000103266376,CCN(Cc1nc2cc(C(F)(F)F)ccc2nc1-c1ccccc1)c1ccc(OC)cc1,5.15,5.15,5.15,77028,24531230,CHEMBL3120154
853,ZINC000103266380,CCN(Cc1nc2cc(C(F)(F)F)ccc2nc1-c1ccccc1)c1ccc(OC(F)(F)F)cc1,5.3,5.3,5.3,77028,24531230,CHEMBL3120154
854,ZINC000103266384,CCOC(=O)CC[C@H](NC(=O)c1ccc(N(C)Cc2nc3cc(C(F)(F)F)ccc3nc2-c2ccccc2)cc1)C(=O)OCC,6.7,6.7,6.7,77028,24531230,CHEMBL3120154
855,ZINC000103270101,COc1ccc(/C=C2\CCCc3c2nc(C)nc3-c2ccc(OC)c(OC)c2)cc1OC,7.0,7.0,7.0,90964,25461317,CHEMBL3396974
856,ZINC000103270103,COc1cc(/C=C2\CCCc3c2nc(C)nc3-c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,6.3,6.3,6.3,90964,25461317,CHEMBL3396974
857,ZINC000103275775,CCOC(=O)C1=C(C)NC(S/C(=C\c2ccc(OC)cc2)C(=O)OCC)=N[C@@H]1c1ccccc1,8.0,8.0,8.0,69872,None,CHEMBL3045961
858,ZINC000103275777,CCOC(=O)C1=C(C)NC(S/C(=C\c2ccc(OC)cc2)C(=O)OCC)=N[C@H]1c1ccccc1,8.0,8.0,8.0,69872,None,CHEMBL3045961
859,ZINC000103277065,CCOC(=O)C1=C(C)N=C(SCC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)N[C@@H]1c1ccccc1,5.52,5.52,5.52,69872,None,CHEMBL3045961
860,ZINC000103277067,CCOC(=O)C1=C(C)N=C(SCC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)N[C@H]1c1ccccc1,5.52,5.52,5.52,69872,None,CHEMBL3045961
861,ZINC000103277069,CCOC(=O)CSC1=N[C@H](c2ccccc2OC)C(C(=O)OCC)=C(C)N1,5.14,5.14,5.14,69872,None,CHEMBL3045961
862,ZINC000103277071,CCOC(=O)CSC1=N[C@@H](c2ccccc2OC)C(C(=O)OCC)=C(C)N1,5.14,5.14,5.14,69872,None,CHEMBL3045961
863,ZINC000103325353,CC[C@H](C)/C(=C\c1coc2nc(=N)[nH]c(N)c12)c1ccccc1OC,5.96,5.06,5.51,49279,19748785,CHEMBL1152608
864,ZINC000150605412,CCOC(=O)CC[C@H](NC(=O)c1ccc(N(CC)Cc2nc3cc(C(F)(F)F)ccc3nc2-c2ccccc2)cc1)C(=O)OCC,5.4,5.4,5.4,77028,24531230,CHEMBL3120154
865,ZINC000169294880,Nc1nc(N)c2c(n1)CC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1Br)N2C[C@@H](Br)CBr,5.03,5.03,5.03,46340,18555562,CHEMBL1153868
866,ZINC000169307121,CCc1nc(N)nc(N)c1C#C[C@@H](C)c1ccc(-c2ccccc2)cc1OC,6.76,6.76,6.76,82398,24568657,CHEMBL3232887
867,ZINC000169307122,CCc1nc(N)nc(N)c1C#C[C@H](C)c1ccc(-c2ccccc2)cc1OC,6.76,6.76,6.76,82398,24568657,CHEMBL3232887
868,ZINC000169307123,CCc1nc(N)nc(N)c1C#C[C@@H](C)c1ccc(-c2ccncc2)cc1OC,6.9,6.9,6.9,82398,24568657,CHEMBL3232887
869,ZINC000169307125,CCc1nc(N)nc(N)c1C#C[C@H](C)c1ccc(-c2ccncc2)cc1OC,6.9,6.9,6.9,82398,24568657,CHEMBL3232887
870,ZINC000169307126,CCc1nc(N)nc(N)c1C#C[C@@H](C)c1ccc(-c2ccc(O)cc2)cc1OC,6.87,6.87,6.87,82398,24568657,CHEMBL3232887
871,ZINC000169307127,CCc1nc(N)nc(N)c1C#C[C@H](C)c1ccc(-c2ccc(O)cc2)cc1OC,6.87,6.87,6.87,82398,24568657,CHEMBL3232887
872,ZINC000169307128,CCc1nc(N)nc(N)c1C#C[C@@H](C)c1ccc(-c2ccc(C)cc2)cc1OC,6.68,6.68,6.68,82398,24568657,CHEMBL3232887
873,ZINC000169307129,CCc1nc(N)nc(N)c1C#C[C@H](C)c1ccc(-c2ccc(C)cc2)cc1OC,6.68,6.68,6.68,82398,24568657,CHEMBL3232887
874,ZINC000169307130,CCc1nc(N)nc(N)c1C#C[C@@H](C)c1ccc(-c2ccc(C#N)cc2)cc1OC,6.32,6.32,6.32,82398,24568657,CHEMBL3232887
875,ZINC000169307131,CCc1nc(N)nc(N)c1C#C[C@H](C)c1ccc(-c2ccc(C#N)cc2)cc1OC,6.32,6.32,6.32,82398,24568657,CHEMBL3232887
876,ZINC000169308638,CCc1nc(N)nc(N)c1C#C[C@@H](C)c1ccc(-c2ccc(OC(N)=O)cc2)cc1OC,6.77,6.77,6.77,82398,24568657,CHEMBL3232887
877,ZINC000169308639,CCc1nc(N)nc(N)c1C#C[C@H](C)c1ccc(-c2ccc(OC(N)=O)cc2)cc1OC,6.77,6.77,6.77,82398,24568657,CHEMBL3232887
878,ZINC000169308640,CCc1nc(N)nc(N)c1C#C[C@@H](C)c1ccc(-c2ccc(C(=O)OC)cc2)cc1OC,7.31,7.31,7.31,82398,24568657,CHEMBL3232887
879,ZINC000169308641,CCc1nc(N)nc(N)c1C#C[C@H](C)c1ccc(-c2ccc(C(=O)OC)cc2)cc1OC,7.31,7.31,7.31,82398,24568657,CHEMBL3232887
880,ZINC000169308642,CCc1nc(N)nc(N)c1C#C[C@@H](C)c1ccc(-c2ccc(N(C)C)cc2)cc1OC,6.83,6.83,6.83,82398,24568657,CHEMBL3232887
881,ZINC000169308643,CCc1nc(N)nc(N)c1C#C[C@H](C)c1ccc(-c2ccc(N(C)C)cc2)cc1OC,6.83,6.83,6.83,82398,24568657,CHEMBL3232887
882,ZINC000169308644,CCc1nc(N)nc(N)c1C#C[C@@H](C)c1ccc(-c2ccc(F)cc2)cc1OC,6.83,6.83,6.83,82398,24568657,CHEMBL3232887
883,ZINC000169308645,CCc1nc(N)nc(N)c1C#C[C@H](C)c1ccc(-c2ccc(F)cc2)cc1OC,6.83,6.83,6.83,82398,24568657,CHEMBL3232887
884,ZINC000169308647,CCc1nc(N)nc(N)c1C#C[C@@H](C)c1ccc(-c2ccccc2)cc1,6.76,6.76,6.76,82398,24568657,CHEMBL3232887
885,ZINC000169308649,CCc1nc(N)nc(N)c1C#C[C@H](C)c1ccc(-c2ccccc2)cc1,6.76,6.76,6.76,82398,24568657,CHEMBL3232887
886,ZINC000169308650,CCc1nc(N)nc(N)c1C#C[C@@H](C)c1ccc(-c2ccccc2)nc1,6.16,6.16,6.16,82398,24568657,CHEMBL3232887
887,ZINC000169308651,CCc1nc(N)nc(N)c1C#C[C@H](C)c1ccc(-c2ccccc2)nc1,6.16,6.16,6.16,82398,24568657,CHEMBL3232887
888,ZINC000169308652,CCc1nc(N)nc(N)c1C#C[C@@H](C)c1ccc(-c2ccc(C)cc2)nc1,6.2,6.2,6.2,82398,24568657,CHEMBL3232887
889,ZINC000169308653,CCc1nc(N)nc(N)c1C#C[C@H](C)c1ccc(-c2ccc(C)cc2)nc1,6.2,6.2,6.2,82398,24568657,CHEMBL3232887
