smiles	nubbe_id
C[C@@]12[C@]3([C@@](O3)(C)CCC1)C(=O)O[C@H]2c1ccoc1	NuBBE_1530
C[C@]12[C@@H]([C@@H]3[C@@H]1CCC3=C)[C@@H](CC2)C(C)C	NuBBE_1537
C[C@H]1[C@]23[C@@H]([C@H]2C(=C)CC3)[C@@H](CC1)C(C)C	NuBBE_1538
C(=C)(C)[C@H]1[C@@](C=C)(C)CC[C@H](C1)C(=C)C	NuBBE_1539
OC(=O)c1cc(CCC(C)C)c2O[C@](CCCC(C)C)(C)CCc2c1	NuBBE_153
CC1(C)[C@H]2[C@@H]1CC[C@H]([C@H]1[C@H]2C(=C)CC1)C	NuBBE_1540
CC1(C)[C@H]2[C@@H]1CCC(=C)[C@H]1[C@H]2[C@H](C)CC1	NuBBE_1541
CC1(C)[C@H]2[C@@H]1/C=C(\C)/CC/C=C(/CC2)\C	NuBBE_1542
CC(=CC/C=C(\[C@@H]1CCC(=CC1)C)/C)C	NuBBE_1543
CC1=CC/C(=C(\C)/CCC=C(C)C)/CC1	NuBBE_1544
C[C@]12[C@@H](C[C@H](CC1)C(=C)C)C(=CCC2)C	NuBBE_1545
C[C@@]12[C@H]3[C@@H](CC[C@H]1[C@H]([C@H](OC(=O)C)[C@H](OC(=O)C)C2)OC(=O)C)[C@H]1[C@](C)([C@H](CC)C(=O)C1)CC3	NuBBE_1546
C[C@@]12[C@H](CC(=O)[C@@H]1CC)[C@H]1[C@H]([C@@]3([C@@H](C[C@@H](O)[C@@H](O)C3)CC1)C)CC2	NuBBE_1547
C[C@@]12[C@H]3[C@@H](CC[C@@H]1C[C@@H](OC(=O)C)[C@@H](OC(=O)C)C2)[C@H]1[C@](C)([C@H](CC)C(=O)C1)CC3	NuBBE_1548
O=C1C=C[C@@]2(C)[C@@H](C[C@@H](OC(=O)C)[C@]3(C)[C@@H]2CC[C@]2(C)[C@H]3C(=O)C[C@H]2CC(=O)COC(=O)C)C1(C)C	NuBBE_1549
O=C(OC)c1cc(CC=C(C)C)c2O[C@](CCC=C(C)C)(C)C=Cc2c1	NuBBE_154
O=C1C=C[C@@]2(C)[C@@H](C[C@@H](O)[C@]3(C)[C@@H]2CC[C@]2(C)[C@H]3C(=O)C[C@H]2CC(=O)CO)C1(C)C	NuBBE_1550
O=C(C)O[C@]12[C@H]3[C@@]4(O)[C@H]5[C@]1([C@@H]([C@H](O)C(=O)OC)[C@]([C@H](O)[C@]3(O[C@]14[C@](C)([C@H](c3cocc3)OC(=O)C1)CC5)OC)(C)C2)C	NuBBE_1551
O[C@@]12[C@@H](O)[C@@H]3[C@]4(C[C@]([C@H]([C@@H](O)C(=O)OC)[C@]4([C@H]2CC[C@@]2([C@]1(O)CC(=O)O[C@H]2c1cocc1)C)C)(C)C3=O)OC(=O)C	NuBBE_1552
C[C@]12C3=CC[C@@H]4[C@](C)(CC[C@@H](O)C4(C)C)[C@H]3CC[C@]1([C@H]([C@@H](C(=O)O)CCC=C(C)C)CC2)C	NuBBE_1553
C[C@]12C3=C(CC[C@]1([C@H]([C@@H](C(=O)O)CCC=C(C)C)CC2)C)[C@@]1([C@H](C(C)(C(=O)CC1)C)CC3)C	NuBBE_1554
C[C@@]12[C@@]3(C)CC[C@H]4[C@@](C)(CC[C@@H](O)C4(C)C)[C@H]3CC[C@@H]1[C@@H]([C@](O)(C)CCC=C(C)C)CC2	NuBBE_1555
C([C@@H](Cc1c(O)cc(cc1)OC)O)c1cc2c(cc1)OCO2	NuBBE_1556
O=c1c(coc2c1c(O)cc(c2)OC)c1c(OC)cc(cc1)OC	NuBBE_1557
O=c1c2c(occ1c1ccc(cc1)OC)cc(cc2O)O	NuBBE_1558
O=c1c(coc2c1c(O)cc(c2)O)c1c(O)cc(cc1)OC	NuBBE_1559
O=C(OC)c1cc(CCC(C)C)c2O[C@](CCCC(C)C)(C)CCc2c1	NuBBE_155
O=c1c(coc2c1c(O)cc(c2)O)c1c(OC)cc(cc1)OC	NuBBE_1560
C[C@@]12[C@@H](CC[C@@H]1[C@H](C)CC[C@@H](CC)C(C)C)[C@H]1[C@H]([C@@]3(C(=CC1)C[C@@H](OC(=O)c1ccccc1)CC3)C)CC2	NuBBE_1561
O=c1c2c(O)cccc2oc(c2ccccc2)c1	NuBBE_1562
CCCCCCCCCC[C@H]1c2c(-c3ccccc3O1)oc1ccccc1c2=O	NuBBE_1563
O=c1c2ccccc2oc2-c3c(O[C@H](c12)CCCCCCCCCCCC)cccc3	NuBBE_1564
O=c1c2ccccc2oc2-c3c(cccc3)O[C@H](c12)CCCCCCCCCCCCCCCCC	NuBBE_1565
O=c1c2[C@H](CCCCCCCCCCCCCCC/C=C/C)Oc3c(-c2oc2ccccc12)cccc3	NuBBE_1566
O=c1c2ccccc2oc2-c3c(cccc3)O[C@H](c12)CCCCCCCCCCCCCCCCCC	NuBBE_1567
C[C@@]12[C@@H]3[C@]4(CC[C@@]1([C@@H]([C@H](C)CCCC(C)C)CC2)C)[C@]1([C@@H](C(C)([C@@H](OC(=O)/C(=C/C)/C)CC1)C)CC3)C4	NuBBE_1569
O=C(c1ccc2OC(C)(CCc2c1)C)OC	NuBBE_156
O=c1c2c(OC(C)(C)C=C2)c2c(cccc2)[nH]1	NuBBE_1570
C(CO)[C@H]1C[C@H]2c3c(c4c([nH]3)ccc(c4)OC)CC[N@]2C[C@@H]1CC	NuBBE_1571
C(=O)(OC)C1=CO[C@H]([C@@H]2[C@H]1C[C@H]1c3c(c4c([nH]3)ccc(c4)OC)CC[N@@]1C2)C	NuBBE_1572
C[C@@H]1[C@H](c2c(C[C@H]1C)cc1c(c2)OCO1)c1cc(OC)c(cc1)O	NuBBE_1573
C[C@@H]1[C@H](c2c(C[C@H]1C)cc1c(c2)OCO1)c1cc(OC)c(cc1)OC	NuBBE_1574
C[C@@]12[C@H]([C@H](OC(=O)C)[C@@H]([C@H]3[C@H]1C[C@]1(C(=CC(=O)O1)[C@@]3(C)O)O)OC(=O)C)[C@@](C(=O)OC)(C)CCC2	NuBBE_1575
C[C@]12[C@H]3[C@@H]([C@H](C(=O)O)c4c(C3)occ4)[C@H]([C@@H]([C@H]1C(C)(C)CCC2)O)O	NuBBE_1576
C[C@@]12[C@@H]3[C@@H]([C@@H]([C@H]([C@@H]1C(C)(C)CCC2)OC(=O)C)OC(=O)C)[C@@H](C=O)c1c(C3)occ1	NuBBE_1577
C[C@]12[C@H]3[C@H]([C@H]([C@@H]([C@H]1C(C)(C)CCC2)OC(=O)C)OC(=O)C)[C@@H](C)c1c(C3)occ1	NuBBE_1578
O=C(N1[C@@H]2[C@@]3([C@@H]4/C(=C\C)/[C@@H](CC[N@@]4CC3)C2)c2cccc(O)c12)C	NuBBE_1579
O=C(OC)c1cc(O)c2OC(C)(C)CCc2c1	NuBBE_157
COc1cc(OC)c(OC)c2oc(c3cc(OC)c(OC)cc3)cc(=O)c12	NuBBE_1580
COc1c2c(oc(c3cc4OCOc4cc3)cc2=O)cc(OC)c1OC	NuBBE_1581
Oc1c(OC)c(OC)cc2oc(c3cc4OCOc4cc3)cc(=O)c12	NuBBE_1582
C[C@]12[C@]34[C@](C3)([C@@H](CC4)[C@@H]3C[C@@H](O[C@@H]3O)[C@H]3C(O3)(C)C)CC[C@@H]1[C@]1(C)[C@@H](C[C@H]2O)C(C)(C)C(=O)CC1	NuBBE_1583
O(C)c1cc(ccc1O)[C@@H]1[C@@H]2[C@H](CO1)[C@H](OC2)c1cc2c(cc1)OCO2	NuBBE_1584
CC(=CCCOc1c(OC)cc([C@@H]2[C@@H]3[C@@H]([C@@H](c4ccc5OCOc5c4)OC3)CO2)cc1)C	NuBBE_1585
COc1c(OC)cc(OC)c2c1oc(c1ccc(OC)cc1)cc2=O	NuBBE_1586
C[C@]12[C@H]3[C@H]([C@H](C[C@H]1C(C)(C)CCC2)OC(=O)C)[C@@H](C)c1c(C3)occ1	NuBBE_1587
COc1c(OC)c(OC)cc2oc(c3cc(OC)c4OCOc4c3)cc(=O)c12	NuBBE_1588
O=c1c2c(oc(c3ccc4OCOc4c3)c1)cc(OC)c1c2OC(C)(C)C=C1	NuBBE_1589
O=C(OC)c1cc(CC=C(C)C)c2OC(C)(C)CCc2c1	NuBBE_158
COc1c2OC(C)(C)C=Cc2c(O)c2c1oc(c1ccc(OC)c(OC)c1)cc2=O	NuBBE_1590
O=C(C)Oc1c2C=CC(C)(C)Oc2c(OC)c2oc(c3ccc(OC)c(OC)c3)cc(=O)c12	NuBBE_1591
COc1c2OC(C)(C)C=Cc2c(OC)c2c1oc(c1cc(OC)c(OC)cc1)cc2=O	NuBBE_1592
COc1c(OC)cc(OC)c2c1oc(c1cc3c(OCO3)cc1)cc2=O	NuBBE_1593
C(=O)(/C=C/C=C/CC/C=C\CCCCC)NCC(C)C	NuBBE_1594
C(=O)(/C=C/C=C/CCCCCCCCC)NCC(C)C	NuBBE_1595
C(CC)c1nc2c(cc1)cccc2	NuBBE_1596
C(CCCC)c1nc2c(cc1)cccc2	NuBBE_1597
C(=C\CCC)/c1nc2c(cc1)cccc2	NuBBE_1598
C(Cc1cc2c(cc1)OCO2)c1nc2c(cc1)cccc2	NuBBE_1599
CC1(C)Oc2c(OC(=O)C)cc(C(=O)OC)cc2C=C1	NuBBE_159
COc1c(OC)cc([C@@H]2[C@H]3CO[C@@H]([C@H]3CO2)c2cc(OC)c(cc2)OC)cc1OC	NuBBE_15
C[C@@]12[C@H]([C@]3(C)C(=C(C1=O)O)[C@](C(=O)OC)(C)C(=O)C=C3)[C@@H](OC(=O)C)[C@@H]([C@]1(C2=CC[C@H]1c1ccoc1)C)OC(=O)C(C)C	NuBBE_1600
C[C@]12[C@H]([C@]3(C)C(=C(C1=O)O)[C@](C(=O)OC)(C)C(=O)C=C3)[C@@H](OC(=O)C)[C@@H]([C@]1(C2=CC[C@H]1C1=C[C@@H](OC1=O)O)C)OC(=O)C(C)C	NuBBE_1601
C[C@]12C3=CC[C@H]4[C@](C)(CCC(=O)C4(C)C)[C@H]3CC[C@]1([C@H]([C@@H]1CO[C@H](C(C)(O)C)[C@@H](O)C1)CC2)C	NuBBE_1602
C[C@]12C3=CC[C@H]4[C@](C)(CCC(=O)C4(C)C)[C@H]3CC[C@]1([C@H]([C@@H]1C[C@H]([C@@H](O)C(C)(O)C)O[C@H]1O)CC2)C	NuBBE_1603
Oc1c(C(=O)CCc2ccc(OC)cc2)c(OC)cc(O)c1	NuBBE_1604
Oc1cc2c(O[C@](CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)(C)CC2)c(C)c1	NuBBE_1605
[C@H]1(CC[C@@H](c2c1cc(cc2)C)C)C(C)C	NuBBE_1606
C[C@]12[C@H]3[C@@]4([C@@]5(C4)[C@@H](CC3)[C@H](C)[C@H](CC5)O[C@@H]3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)CC[C@@]1(C)[C@H](CC2)[C@@H](CCC(=C)C(C)C)C	NuBBE_1607
C[C@]12[C@H]3[C@@]4([C@@]5(C4)[C@@H](CC3)[C@H](C)[C@H](CC5)O[C@H]3[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]([C@H](O3)COC(=O)C)OC(=O)C)CC[C@@]1(C)[C@H](CC2)[C@@H](CCC(=C)C(C)C)C	NuBBE_1608
C[C@@]12[C@]34[C@](C)([C@@H](OC(=O)[C@H]3O4)c3ccoc3)CC[C@H]1[C@@]1(C)[C@H](C[C@H]2OC(=O)C)C(C)(C)C(=O)C[C@@H]1OC	NuBBE_1609
Oc1cc(O)c2c(=O)c(O)c(c3cc(O)c(O)c(O)c3)oc2c1	NuBBE_160
O(CC=C(C)C)c1c2c(cc3c1cco3)oc(=O)cc2	NuBBE_1610
C[C@@]12C3=CC(=O)[C@H]([C@@]3(C)CC[C@H]1[C@@]1(C)[C@@H](C[C@H]2OC(=O)C)C(C)(C)C(=O)C=C1)c1ccoc1	NuBBE_1611
O=c1oc2c3c(ccc2cc1OC)occ3	NuBBE_1612
O=c1c2c([nH]c3c1ccc(c3OC)OC)cc(c(c2O)OC)OC	NuBBE_1613
O(C)c1c2c([nH]c3c(c2=O)ccc(c3OC)OC)cc(c1OC)OC	NuBBE_1614
O=c1oc2c3c(c(cc2cc1OC)OC)occ3	NuBBE_1615
C([C@@H](C(C)(C)O)O)c1c2c(ccc1OC)ccc(=O)o2	NuBBE_1616
O(C)c1c2c(c3c(c1)ccc(=O)o3)cco2	NuBBE_1617
C(=C\C(=O)OC)/c1c(OC)c2c(nc1C(=O)OC)occ2	NuBBE_1618
O(C/C=C(/C[C@@H](C=C(C)C)O)\C)c1cc2c(cc1)ccc(=O)o2	NuBBE_1619
Oc1cc(O)c2c(=O)c(O[C@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)C)O)O)O)c(oc2c1)c1cc(O)c(cc1)O	NuBBE_161
O(C)c1c2c(c(OC)c3c(n2)occ3)ccc1O	NuBBE_1620
O(CC=C(C)C)c1c2c(c(c3c1occ3)OC)ccc(=O)o2	NuBBE_1621
O(CC=C(C)C)c1c2c(cc3c1occ3)ccc(=O)o2	NuBBE_1622
COc1c(O)c(cc2ccc(=O)oc12)OC	NuBBE_1623
C(=O)(O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)[C@@]12[C@@H]([C@@H]3[C@](CC1)(C)[C@@]1(C)[C@H](CC3)[C@]3(C)[C@@H](CC1)C(C)(C)[C@H](CC3)O)[C@@H](CC2)C(=O)CO	NuBBE_1624
O(C)c1c2c(O[C@@H](CC2=O)c2cc(OC)c(c(c2)OC)OC)cc(c1OC)OC	NuBBE_1625
O=C(N1[C@@H]2[C@@]3([C@@H]4/C(=C\C)/[C@@H](CC[N@@]4CC3)C2)c2cccc(O)c12)CC	NuBBE_1626
C(=C(\CCC=C(C)C)/C)\CC[C@@](C=C)(C)O	NuBBE_1627
C(C(=O)OC)[C@]1(C/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)C(=O)C=C[C@@H](C1)O	NuBBE_1628
C(/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)[C@]1(CC(=O)OC)C[C@@H](OC(=O)C)C=CC1=O	NuBBE_1629
Oc1cc(O)c2c(=O)c(O[C@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)C)O)O)O)c(oc2c1)c1cc(O)c(c(O)c1)O	NuBBE_162
C(/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)[C@]12C[C@H]([C@H](CC1=O)O)OC(=O)C2	NuBBE_1630
C(/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)[C@]12C[C@H](OC(=O)C1)C=CC2=O	NuBBE_1631
O1[C@H]([C@@H]2[C@@H]([C@H](OC2)c2cc(OC)c(O)cc2)C1)c1cc2OCOc2cc1	NuBBE_1632
CC1(C)C(=O)C=C[C@@H]([C@H]2[C@H](OC(=O)C)C[C@@]3(C)[C@]4([C@@H](C[C@H]3c3cocc3)O4)C2=C)[C@H]1CC(=O)OC	NuBBE_1633
Cc1c2c(c3c([nH]2)cccc3)cc2c1ccnc2C	NuBBE_1634
C[C@]12[C@@]34[C@](C)([C@@H](OC(=O)[C@@H]3O4)c3ccoc3)CC[C@@H]1[C@](/C=C/C(=O)OC)(C)[C@@]1(C(=O)[C@@H]2O)C(O1)(C)C	NuBBE_1635
C[C@]12[C@@]34[C@](C)([C@@H](OC(=O)[C@@H]3O4)c3ccoc3)CC[C@@H]1[C@](/C=C/C(=O)OC)(C)[C@@]1(C(=O)[C@H]2OC(=O)C)C(O1)(C)C	NuBBE_1636
Cc1c2c(CC[C@@](O2)(CC/C=C(/CC/C=C(/CCC=C(C)C)\C(=O)O)\C)C)cc(c1)O	NuBBE_1637
Cc1c2c(CC[C@@](O2)(CC/C=C(/CC/C=C(/CCC=C(C)C)\C(=O)OC)\C)C)cc(c1)O	NuBBE_1638
Cc1c2c(cc(c1)OC(=O)C)CC[C@@](O2)(CC/C=C(/CC/C=C(/CCC=C(C)C)\C(=O)O)\C)C	NuBBE_1639
COc1cc2c([C@]34C[C@@H](O)C=CC3=CC[N@]4C[C@H]2O)cc1OC	NuBBE_163
Cc1c2c(cc(c1)OC(=O)C)CC[C@@](O2)(CC[C@@H](CCC[C@@H](CCCC(C)C)C(=O)O)C)C	NuBBE_1640
CC(=CCC/C(=C/CC/C(=C/CC[C@@]1(C)Oc2c(C)cc(O)c(Oc3cc(C)c4O[C@](CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)(C)CCc4c3)c2CC1)/C)/C)C	NuBBE_1641
CC(=CCC/C(=C/CC/C(=C/CC[C@@]1(C)Oc2c(C)cc(OC(=O)C)c(Oc3cc(C)c4O[C@](CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)(C)CCc4c3)c2CC1)/C)/C)C	NuBBE_1642
O(c1c2c(O[C@](CC2)(CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)C)c(cc1O)C)c1cc2c(c(c1)C)O[C@](CC2)(CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)C	NuBBE_1643
CC(=CCC/C(=C/CC/C(=C/CC/C(=C/Cc1cc(O)cc2CC(=O)Oc12)/C)/C)/C)C	NuBBE_1644
C(C[C@@H](CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)C)c1c2c(CC(=O)O2)cc(c1)O	NuBBE_1645
C(C/C=C(/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)\C)c1c2c(cc(c1)OC(=O)C)CC(=O)O2	NuBBE_1646
C[C@@H]1[C@H](c2c(C[C@H]1C)ccc(c2)O)c1ccc(cc1)O	NuBBE_1647
C[C@@H]1[C@H](c2c(C[C@H]1C)ccc(c2)OC(=O)C)c1ccc(cc1)OC(=O)C	NuBBE_1648
C(CCCCC/C=C\CCCCCCCC)CC(=O)OCC	NuBBE_1649
COc1cc2c(cc1OC)[C@@]13C[C@H](C=CC1=CC[N@]3CC2)O	NuBBE_164
C(/C=C(/CCC=C(C)C)\C)c1c(O)c(CC=C(C)C)cc(c1)C(=O)O	NuBBE_1650
C(C=C(C)C)c1c2c(C[C@H](O2)[C@@](CCC=C(C)C)(C)O)cc(c1)C(=O)O	NuBBE_1651
C[C@@]12[C@]3(C)[C@@H]([C@H](CC3)C(=C)CC/C=C(/C=O)\C)CC[C@H]1[C@@]1(C)[C@H](CC2)C(C)(C)C(=O)CC1	NuBBE_1652
C[C@]12[C@H]3[C@@]4([C@@]5(C4)[C@@H](CC3)C(C)(C)[C@@H](CC5)O)CC[C@@]1(C)[C@H](CC2)[C@@H](CC/C=C(/C=O)\C)C	NuBBE_1653
O(C(=O)C(=C)C)[C@@H]1[C@H]2[C@@H](C[C@@]3(OC(=CC3=O)/C(=C/1)/C)C)OC(=O)C2=C	NuBBE_1654
C(=C\CC/C(=C/C(=O)O)/C)(/CC/C=C(/CC/C=C(/C(=O)O)\C)\C)\C	NuBBE_1655
O=c1c2c(cc(c(c2O)OC)O)occ1c1ccc(cc1)O	NuBBE_1656
C[C@@H]1[C@H](c2c(C[C@H]1C)cc(c(c2)OC)OC)c1cc(OC)c(cc1)OC	NuBBE_1657
[C@@H](C=C)(C1=CC(=O)C(=CC1=O)OC)c1ccccc1	NuBBE_1658
C[C@@H]1[C@@H](O[C@@H]([C@H]1C)c1cc(OC)c(cc1)OC)c1cc(OC)c(cc1)OC	NuBBE_1659
COc1cc2c([C@@]34C[C@@H](OC)C=CC3=CC[N@]4C[C@@H]2O)cc1OC	NuBBE_165
C[C@]12[C@H]3[C@@H]([C@](C)(O)c4c(C3)occ4)[C@H]([C@@H]([C@H]1C(C)(C)CCC2)O)O	NuBBE_1660
Oc1cc2c(cc(=O)oc2cc1OC)c1ccccc1	NuBBE_1661
O=c1c2c(occ1c1cc3c(cc1)OCO3)cc(c(c2)OC)O	NuBBE_1662
O(C)c1c(cc(c(c1)OC)OC)c1c(=O)c2c(oc1)cc(c(c2O)OC)O	NuBBE_1663
O=c1c2c(cc(c(c2O)OC)O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)occ1c1ccc(cc1)O	NuBBE_1664
O=C(c1ccc2OCOc2c1)[C@@H](C)[C@@H](C)Cc1ccc2OCOc2c1	NuBBE_1665
O=C(c1ccc2OCOc2c1)[C@@H](C)[C@@H](C)Cc1ccc(OC)c(OC)c1	NuBBE_1666
O=C(c1ccc(OC)c(OC)c1)[C@@H](C)[C@@H](C)Cc1ccc(OC)c(OC)c1	NuBBE_1667
COc1c(OC)ccc(C[C@H](C)[C@H](C)[C@H](c2ccc(OC)c(OC)c2)O)c1	NuBBE_1668
CC[C@H]1[C@H]2CC[N@@]3CC[C@@]4([C@@H]13)[C@H](C2)Nc1ccccc41	NuBBE_1669
O[C@H]1[C@@H](C)N[C@@H](CCCCCCCCCCCCC(=O)C)CC1	NuBBE_166
COc1c(O)c(OC)cc([C@H]2[C@H]3[C@H]([C@H](c4cc(OC)c(O)c(OC)c4)OC3)CO2)c1	NuBBE_1670
COc1c(OC)c(OC)cc([C@H]2[C@H]3[C@H]([C@H](c4cc(OC)c(OC)c(OC)c4)OC3)CO2)c1	NuBBE_1671
O(C)c1c2c([C@H]([C@@H](O2)c2cc3c(cc2)OCO3)C)cc(c1)/C=C/C	NuBBE_1672
O(C)c1c2c([C@H]([C@@H](O2)c2cc(OC)c(cc2)O)C)cc(c1)/C=C/C	NuBBE_1673
C(=O)(OC)[C@]12[C@@H]3[N@@](C[C@H](C1)C[C@H]3[C@@H](C)O)CCc1c2[nH]c2c1cccc2	NuBBE_1674
Cn1c2[C@@H]3[N@@]4[C@H](Cc2c2c1cccc2)[C@@H]([C@@H](C3)/C(=C/C)/C4)CO	NuBBE_1675
CCCCCCCCCCCCCCCc1cccc(O)c1	NuBBE_1676
CCCCCC/C=C\CCCCCCCc1cc(O)ccc1	NuBBE_1677
CCCCCCCCCCCCCCCc1cc(O)cc(O)c1	NuBBE_1678
C(=O)(O)c1c(CCCCCCCCCCCCCCC)cccc1O	NuBBE_1679
C[C@@H]1[C@H](OC(=O)C)CC[C@H](CCCCCCCCCCCCC(=O)C)N1	NuBBE_167
CCCCCCCCCCCCCCCc1cc(O)c(C)c(O)c1	NuBBE_1680
CCCCCC/C=C\CCCCCCCc1cc(O)cc(O)c1	NuBBE_1681
CCC/C=C\C/C=C\CCCCCCCc1cc(O)ccc1	NuBBE_1682
CCCCCC/C=C\CCCCCCCc1cc(O)c(C)c(O)c1	NuBBE_1683
CCC/C=C\C/C=C\CCCCCCCc1cc(O)c(C)c(O)c1	NuBBE_1684
C=CC/C=C\C/C=C\CCCCCCCc1cc(O)c(C)c(O)c1	NuBBE_1685
C=CC/C=C\C/C=C\CCCCCCCc1cccc(O)c1	NuBBE_1686
C=CC/C=C\C/C=C\CCCCCCCc1cc(O)cc(O)c1	NuBBE_1687
CCC/C=C\C/C=C/CCCCCCCc1cc(O)cc(O)c1	NuBBE_1688
CCCCCC/C=C\CCCCCCCc1c(C(=O)O)c(O)ccc1	NuBBE_1689
O[C@H]1[C@@H](C)N(C(=O)OC(C)(C)C)[C@@H](CCCCCCCCCCCCC(=O)C)CC1	NuBBE_168
C=CC/C=C\C/C=C\CCCCCCCc1c(C(=O)O)c(O)ccc1	NuBBE_1690
CCC/C=C\C/C=C\CCCCCCCc1cccc(O)c1C(=O)O	NuBBE_1691
COc1c(/C=C/C(C)(O)C)c(OC)cc2oc(c3cc(OC)c4OCOc4c3)cc(=O)c12	NuBBE_1692
Oc1c2C=CC(C)(C)Oc2cc2oc(c3cc(OC)c(O)c(OC)c3)cc(=O)c12	NuBBE_1693
COc1c2OC(C)(C)C=Cc2c(O)c2c1oc(c1cc(OC)c(O)c(OC)c1)cc2=O	NuBBE_1694
O=C(C)Oc1c2C=CC(C)(C)Oc2cc2oc(c3cc(OC)c(OC(=O)C)c(OC)c3)cc(=O)c12	NuBBE_1695
COc1c2OC(C)(C)C=Cc2c(OC(=O)C)c2c1oc(c1cc(OC)c(OC(=O)C)c(OC)c1)cc2=O	NuBBE_1696
C(OC(=O)C)[C@@]12[C@]34[C@@H](OC(=O)C)[C@H]([C@@H]([C@H]1OC(=O)C)OC(=O)C)[C@](O3)(C)COC(=O)c1c([C@@H]([C@@H](C(=O)O[C@@H]([C@]4(C)O)[C@H]([C@@H]2OC(=O)C)OC(=O)c2ccccc2)C)C)nccc1	NuBBE_1697
C(OC(=O)C)[C@@]12[C@]34[C@@H](OC(=O)C)[C@H]([C@@H]([C@H]1OC(=O)C)OC(=O)C)[C@](O3)(C)COC(=O)c1c([C@@H]([C@@H](C(=O)O[C@@H]([C@]4(C)O)[C@H]([C@@H]2OC(=O)C)OC(=O)C)C)C)nccc1	NuBBE_1698
C(OC(=O)C)[C@@]12[C@]34[C@@H](OC(=O)C)[C@H]([C@@H]([C@H]1OC(=O)C)OC(=O)C)[C@](O3)(C)COC(=O)c1c([C@@H]([C@@H](C(=O)O[C@@H]([C@]4(C)O)[C@H]([C@H]2OC(=O)c2ccccc2)O)C)C)nccc1	NuBBE_1699
C[C@@H]1[C@H](OC(=O)OC(C)(C)C)CC[C@H](CCCCCCCCCCCCC(=O)C)N1	NuBBE_169
Oc1c(nc(cc1)CCCCCCC(=O)CCCCC)C	NuBBE_16
C(OC(=O)C)[C@]12[C@]34[C@H](OC(=O)C)[C@H]([C@@H]([C@H]1OC(=O)C)OC(=O)C)[C@@](O3)(C)COC(=O)c1c(CC[C@@H](C(=O)O[C@@H]([C@]4(C)O)[C@@H]([C@@H]2OC(=O)C)OC(=O)c2ccccc2)C)nccc1	NuBBE_1700
C(OC(=O)C)[C@]12[C@]34[C@H](OC(=O)C)[C@H]([C@H]([C@H]1OC(=O)C)OC(=O)C)[C@@](O3)(C)COC(=O)c1c(CC[C@@H](C(=O)O[C@@H]([C@]4(C)O)[C@@H]([C@@H]2OC(=O)c2ccccc2)OC(=O)C)C)nccc1	NuBBE_1701
C(OC(=O)C)[C@]12[C@]34[C@H](OC(=O)C)[C@H]([C@H]([C@H]1OC(=O)C)OC(=O)C)[C@@](O3)(C)COC(=O)c1c(CC[C@@H](C(=O)O[C@@H]([C@]4(C)O)[C@@H]([C@@H]2OC(=O)C)OC(=O)C)C)nccc1	NuBBE_1702
C(OC(=O)C)[C@]12[C@@]34[C@H](OC(=O)C)[C@@H]([C@H]([C@H]1OC(=O)C)OC(=O)C)[C@@](O3)(C)COC(=O)c1c(CC[C@@H](C(=O)O[C@@H]([C@]4(C)O)[C@@H]([C@@H]2OC(=O)C)O)C)nccc1	NuBBE_1703
C(OC(=O)C)[C@]12[C@]34[C@H](OC(=O)C)[C@H]([C@@H]([C@H]1OC(=O)C)OC(=O)C)[C@@](O3)(C)COC(=O)c1c(CC[C@@H](C(=O)O[C@@H]([C@@H]4C)[C@@H]([C@@H]2OC(=O)C)OC(=O)c2ccccc2)C)nccc1	NuBBE_1704
C(OC(=O)C)[C@]12[C@]34[C@H](O)[C@H]([C@@H]([C@H]1OC(=O)C)OC(=O)C)[C@@](O3)(C)COC(=O)c1c(CC[C@@H](C(=O)O[C@@H]([C@]4(C)O)[C@@H]([C@@H]2OC(=O)C)OC(=O)c2ccccc2)C)nccc1	NuBBE_1705
C[C@@H]1c2ncccc2C(=O)OC[C@@]2(C)O[C@]34[C@@]([C@@H](OC(=O)[C@@H]1C)[C@@H]([C@H]([C@]4([C@@H]([C@H]([C@@H]2[C@@H]3OC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)OC(=O)C)O)(C)O	NuBBE_1706
C(O)[C@@]12[C@@H]([C@@H]3[C@](CC1)(C)[C@@]1(C)[C@H](CC3)[C@]3(C)[C@@H](CC1)C(C)(C)[C@H](CC3)O)[C@@H](CC2)C(=C)C	NuBBE_1707
